Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1654044819.2060046,19097,1654044819,186770560,,39,1494,1494,1428,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.2540147,19098,1654044819,249770560,,39,1494,1494,1427,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.3032532,19099,1654044819,291771840,,39,1494,1494,1426,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.356057,19100,1654044819,334771840,,39,1494,1494,1425,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.4049668,19101,1654044819,398775168,,39,1494,1494,1424,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.4574275,19102,1654044819,441775168,,39,1494,1494,1423,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.5063424,19103,1654044819,484778496,,39,1494,1494,1423,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.5559561,19104,1654044819,547778496,,39,1494,1494,1422,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.6049457,19105,1654044819,590780800,,39,1494,1494,1422,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.6559074,19106,1654044819,633780800,,40,1494,1494,1421,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.704968,19107,1654044819,696782848,,40,1494,1494,1421,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.7559597,19108,1654044819,740782848,,40,1494,1494,1421,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.8058698,19109,1654044819,782784384,,40,1494,1494,1421,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.8538756,19110,1654044819,846784384,,40,1494,1494,1420,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.9035072,19111,1654044819,889787200,,40,1494,1494,1419,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044819.95501,19112,1654044819,932787200,,40,1494,1494,1419,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.0058303,19113,1654044819,996788224,,40,1494,1494,1418,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.0530634,19114,1654044820,38788224,,40,1494,1494,1418,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.103052,19115,1654044820,81789760,,40,1494,1494,1418,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.1550314,19116,1654044820,145789760,,40,1494,1494,1417,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.2063599,19117,1654044820,187790784,,40,1494,1494,1417,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.2538683,19118,1654044820,230790784,,40,1494,1494,1415,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.3049266,19119,1654044820,294795904,,40,1494,1494,1413,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.3558156,19120,1654044820,337795904,,40,1494,1494,1411,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.40484,19121,1654044820,401798208,,40,1494,1494,1411,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.4561772,19122,1654044820,443798208,,40,1494,1494,1410,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.5051641,19123,1654044820,485801280,,40,1494,1494,1410,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.5557978,19124,1654044820,550801280,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.604832,19125,1654044820,592803584,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.6538153,19126,1654044820,636803584,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.7048182,19127,1654044820,700807168,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.753848,19128,1654044820,742807168,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.8058343,19129,1654044820,784810496,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.8539503,19130,1654044820,849810496,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.905785,19131,1654044820,892820480,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044820.9538863,19132,1654044820,934820480,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.0048232,19133,1654044820,997824064,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.0537739,19134,1654044821,40824064,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.103788,19135,1654044821,84827904,,40,1494,1494,1409,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.1543455,19136,1654044821,125827904,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.2046561,19137,1654044821,189830976,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.255635,19138,1654044821,232830976,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.3047574,19139,1654044821,296834048,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.3538287,19140,1654044821,340834048,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.4047837,19141,1654044821,382834304,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.4566424,19142,1654044821,445834304,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.5036657,19143,1654044821,488837120,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.554738,19144,1654044821,532837120,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.605781,19145,1654044821,596837888,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.6538363,19146,1654044821,637837888,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.7038922,19147,1654044821,680840448,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.7565591,19148,1654044821,744840448,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.8045492,19149,1654044821,788839680,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.854666,19150,1654044821,852839680,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.9036136,19151,1654044821,894842752,,40,1494,1494,1408,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044821.9546988,19152,1654044821,936842752,,40,1494,1494,1407,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.005663,19153,1654044822,847104,,40,1494,1494,1407,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.054623,19154,1654044822,44847104,,40,1494,1494,1407,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.1056514,19155,1654044822,85850432,,40,1494,1494,1407,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.1542237,19156,1654044822,149850432,,40,1494,1494,1406,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.2045877,19157,1654044822,193851200,,40,1494,1494,1405,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.25556,19158,1654044822,234851200,,40,1494,1494,1405,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.3040068,19159,1654044822,299853248,,40,1494,1494,1404,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.3548007,19160,1654044822,341853248,,40,1494,1494,1403,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.406271,19161,1654044822,385854784,,40,1494,1494,1402,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.4547634,19162,1654044822,449854784,,40,1494,1494,1401,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.5034804,19163,1654044822,491853760,,40,1494,1494,1400,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.5534976,19164,1654044822,533853760,,40,1494,1494,1398,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.6045182,19165,1654044822,597855296,,40,1494,1494,1396,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.655405,19166,1654044822,641855296,,40,1494,1494,1394,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.7035332,19167,1654044822,683856576,,40,1494,1494,1392,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.7549207,19168,1654044822,746856576,,40,1494,1494,1390,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.8054767,19169,1654044822,789857088,,40,1494,1494,1390,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.8535323,19170,1654044822,833857088,,40,1494,1494,1388,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.903715,19171,1654044822,897857344,,40,1494,1494,1387,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044822.955489,19172,1654044822,939857344,,40,1494,1494,1386,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.0043263,19173,1654044822,981857856,,40,1494,1494,1386,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.0554173,19174,1654044823,45857856,,40,1494,1494,1384,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.1035464,19175,1654044823,89860160,,40,1494,1494,1384,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.1534295,19176,1654044823,131860160,,40,1494,1494,1384,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.2054725,19177,1654044823,201863232,,40,1494,1494,1381,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.253409,19178,1654044823,238863232,,40,1494,1494,1380,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.3061688,19179,1654044823,301866048,,40,1494,1494,1377,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.3534887,19180,1654044823,344866048,,40,1494,1494,1376,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.4044263,19181,1654044823,387867584,,40,1494,1494,1375,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.4553409,19182,1654044823,429867584,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.5042906,19183,1654044823,493867840,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.554449,19184,1654044823,535867840,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.6053824,19185,1654044823,599868096,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.6534576,19186,1654044823,643868096,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.7054534,19187,1654044823,685870656,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.753581,19188,1654044823,749870656,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.8053164,19189,1654044823,792870656,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.853508,19190,1654044823,835870656,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.905368,19191,1654044823,899868864,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044823.9553523,19192,1654044823,941868864,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.0033662,19193,1654044823,983870400,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.054293,19194,1654044824,47870400,,40,1494,1494,1374,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.1038158,19195,1654044824,91873216,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.1553082,19196,1654044824,133873216,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.2062285,19197,1654044824,196871168,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.2534823,19198,1654044824,240871168,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.3055382,19199,1654044824,282872448,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.3553789,19200,1654044824,346872448,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.4032233,19201,1654044824,390875008,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.4554472,19202,1654044824,431875008,,40,1494,1494,1372,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.5063984,19203,1654044824,495877312,,40,1494,1494,1371,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.5551689,19204,1654044824,538877312,,40,1494,1494,1371,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.6060948,19205,1654044824,602878080,,40,1494,1494,1371,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.653364,19206,1654044824,645878080,,40,1494,1494,1371,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.7051904,19207,1654044824,689879360,,40,1494,1494,1371,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.757279,19208,1654044824,752879360,,40,1494,1494,1370,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.8051772,19209,1654044824,794881408,,40,1494,1494,1370,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.8561416,19210,1654044824,836881408,,40,1494,1494,1369,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.905084,19211,1654044824,901884736,,40,1494,1494,1368,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044824.9561195,19212,1654044824,944884736,,40,1494,1494,1368,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.003149,19213,1654044824,986886272,,40,1494,1494,1367,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.0560179,19214,1654044825,50886272,,40,1494,1494,1366,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.1050649,19215,1654044825,93889088,,40,1494,1494,1365,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.1532793,19216,1654044825,135889088,,40,1494,1494,1364,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.2051733,19217,1654044825,199891648,,40,1494,1494,1362,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.2561598,19218,1654044825,249891648,,40,1494,1494,1361,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.3053987,19219,1654044825,284894464,,40,1494,1494,1361,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.3551292,19220,1654044825,349894464,,40,1494,1494,1360,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.4030726,19221,1654044825,391896768,,40,1494,1494,1359,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.4570432,19222,1654044825,435896768,,40,1494,1494,1358,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.503335,19223,1654044825,499898560,,40,1494,1494,1358,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.555056,19224,1654044825,541898560,,40,1494,1494,1357,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.6060686,19225,1654044825,583898560,,40,1494,1494,1357,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.6540859,19226,1654044825,647898560,,40,1494,1494,1355,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.703505,19227,1654044825,691899584,,40,1494,1494,1355,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.7550979,19228,1654044825,733899584,,40,1494,1494,1354,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.8040235,19229,1654044825,796902144,,40,1494,1494,1353,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.8551326,19230,1654044825,839902144,,40,1494,1494,1352,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.903156,19231,1654044825,883902144,,40,1494,1494,1352,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044825.9550269,19232,1654044825,947902144,,40,1494,1494,1351,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.0029142,19233,1654044825,989907008,,40,1494,1494,1351,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.0549123,19234,1654044826,31907008,,40,1494,1494,1351,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.1032856,19235,1654044826,95909568,,40,1494,1494,1350,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.1551247,19236,1654044826,139909568,,40,1494,1494,1350,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.2061012,19237,1654044826,203912384,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.2538455,19238,1654044826,244912384,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.304877,19239,1654044826,287914944,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.3533368,19240,1654044826,330914944,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.4048948,19241,1654044826,394917504,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.4548593,19242,1654044826,436917504,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.505815,19243,1654044826,500917248,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.5541563,19244,1654044826,543917248,,39,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.6048124,19245,1654044826,586919552,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.6560068,19246,1654044826,650919552,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.704819,19247,1654044826,692922880,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.7539933,19248,1654044826,735922880,,40,1494,1494,1349,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.805795,19249,1654044826,799926208,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.8547513,19250,1654044826,840926208,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.9059079,19251,1654044826,900931072,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044826.9538953,19252,1654044826,942931072,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.0058382,19253,1654044826,986935424,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.053658,19254,1654044827,50935424,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.105766,19255,1654044827,92938240,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.1539605,19256,1654044827,135938240,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.2047358,19257,1654044827,199941568,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.2536144,19258,1654044827,241941568,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.304585,19259,1654044827,291944640,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.3555536,19260,1654044827,349944640,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.4035246,19261,1654044827,391946176,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.454577,19262,1654044827,433946176,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.504628,19263,1654044827,497947712,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.5535915,19264,1654044827,541947712,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.6034644,19265,1654044827,583951808,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.6544855,19266,1654044827,646951808,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.704506,19267,1654044827,689953856,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.7545388,19268,1654044827,733953856,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.8045144,19269,1654044827,797956160,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.8536162,19270,1654044827,839956160,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.9045093,19271,1654044827,882957184,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044827.9536023,19272,1654044827,945957184,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.0034301,19273,1654044827,989961792,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.0543935,19274,1654044828,31961792,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.1034052,19275,1654044828,94965376,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.154493,19276,1654044828,137965376,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.2054634,19277,1654044828,201969728,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.2533884,19278,1654044828,245969728,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.3054256,19279,1654044828,286972288,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.353627,19280,1654044828,329972288,,39,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.4054787,19281,1654044828,393975360,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.454369,19282,1654044828,435975360,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.5044346,19283,1654044828,500977920,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.555403,19284,1654044828,543977920,,40,1494,1494,1348,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.6033607,19285,1654044828,586981248,,40,1494,1494,1347,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.6533659,19286,1654044828,650981248,,40,1494,1494,1347,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.704371,19287,1654044828,692983040,,39,1494,1494,1347,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.7553453,19288,1654044828,734983040,,40,1494,1494,1347,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.80534,19289,1654044828,798985856,,40,1494,1494,1345,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.8535063,19290,1654044828,842985856,,40,1494,1494,1344,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.9033754,19291,1654044828,884988416,,40,1494,1494,1344,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044828.9543848,19292,1654044828,947988416,,40,1494,1494,1343,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044829.0053966,19293,1654044828,990992512,,40,1494,1494,1342,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044829.0533226,19294,1654044829,34992512,,40,1494,1494,1342,1493,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
